"TEV";"MHO";"MG05";"MG02";"MG58";"GADC041"
"2025";"05";"Budapest légi II.";"Kanada";"Belépő";1106
"2025";"05";"Budapest légi II.";"Kanada";"Kilépő";1068
"2025";"05";"Budapest légi II.";"Katar";"Belépő";45
"2025";"05";"Budapest légi II.";"Katar";"Kilépő";40
"2025";"05";"Budapest légi II.";"Kazahsztán";"Belépő";539
"2025";"05";"Budapest légi II.";"Kazahsztán";"Kilépő";454
"2025";"05";"Budapest légi II.";"Kenya";"Belépő";69
"2025";"05";"Budapest légi II.";"Kenya";"Kilépő";74
"2025";"05";"Budapest légi II.";"Kina";"Belépő";15206
"2025";"05";"Budapest légi II.";"Kina";"Kilépő";14708
"2025";"05";"Budapest légi II.";"Kirgizisztán";"Belépő";265
"2025";"05";"Budapest légi II.";"Kirgizisztán";"Kilépő";264
"2025";"05";"Budapest légi II.";"Kongói DK";"Belépő";10
"2025";"05";"Budapest légi II.";"Kongói DK";"Kilépő";8
"2025";"05";"Budapest légi II.";"Kongói Köztársaság";"Belépő";3
"2025";"05";"Budapest légi II.";"Kongói Köztársaság";"Kilépő";1
"2025";"05";"Budapest légi II.";"Koreai Közt.";"Belépő";5136
"2025";"05";"Budapest légi II.";"Koreai Közt.";"Kilépő";6132
"2025";"05";"Budapest légi II.";"Koreai Népi Dem. Közt.";"Belépő";1
"2025";"05";"Budapest légi II.";"Koszovo";"Belépő";323
"2025";"05";"Budapest légi II.";"Koszovo";"Kilépő";305
"2025";"05";"Budapest légi II.";"Kuba";"Belépő";7
"2025";"05";"Budapest légi II.";"Kuba";"Kilépő";10
"2025";"05";"Budapest légi II.";"Kuvait";"Belépő";57
"2025";"05";"Budapest légi II.";"Kuvait";"Kilépő";59
"2025";"05";"Budapest légi II.";"Laosz";"Belépő";17
"2025";"05";"Budapest légi II.";"Laosz";"Kilépő";16
"2025";"05";"Budapest légi II.";"Lengyelország";"Belépő";2201
"2025";"05";"Budapest légi II.";"Lengyelország";"Kilépő";1828
"2025";"05";"Budapest légi II.";"Lesotho";"Belépő";4
"2025";"05";"Budapest légi II.";"Lesotho";"Kilépő";4
"2025";"05";"Budapest légi II.";"Lettország";"Belépő";188
"2025";"05";"Budapest légi II.";"Lettország";"Kilépő";181
"2025";"05";"Budapest légi II.";"Libanon";"Belépő";144
"2025";"05";"Budapest légi II.";"Libanon";"Kilépő";119
"2025";"05";"Budapest légi II.";"Libéria";"Belépő";2
"2025";"05";"Budapest légi II.";"Líbia";"Belépő";31
"2025";"05";"Budapest légi II.";"Líbia";"Kilépő";32
"2025";"05";"Budapest légi II.";"Litvánia";"Belépő";295
"2025";"05";"Budapest légi II.";"Litvánia";"Kilépő";270
"2025";"05";"Budapest légi II.";"Luxemburg";"Belépő";19
"2025";"05";"Budapest légi II.";"Luxemburg";"Kilépő";17
"2025";"05";"Budapest légi II.";"Madagaszkár";"Belépő";3
"2025";"05";"Budapest légi II.";"Madagaszkár";"Kilépő";3
"2025";"05";"Budapest légi II.";"Magyarország";"Belépő";83985
"2025";"05";"Budapest légi II.";"Magyarország";"Kilépő";82142
"2025";"05";"Budapest légi II.";"Makaó";"Belépő";7
"2025";"05";"Budapest légi II.";"Makaó";"Kilépő";7
"2025";"05";"Budapest légi II.";"Malawi";"Belépő";1
"2025";"05";"Budapest légi II.";"Malawi";"Kilépő";1
"2025";"05";"Budapest légi II.";"Malaysia";"Belépő";899
"2025";"05";"Budapest légi II.";"Malaysia";"Kilépő";856
"2025";"05";"Budapest légi II.";"Maldiv Közt.";"Belépő";2
"2025";"05";"Budapest légi II.";"Maldiv Közt.";"Kilépő";6
"2025";"05";"Budapest légi II.";"Mali Közt.";"Belépő";4
"2025";"05";"Budapest légi II.";"Mali Közt.";"Kilépő";4
"2025";"05";"Budapest légi II.";"Málta";"Belépő";64
"2025";"05";"Budapest légi II.";"Málta";"Kilépő";67
"2025";"05";"Budapest légi II.";"Marokkó";"Belépő";247
"2025";"05";"Budapest légi II.";"Marokkó";"Kilépő";214
"2025";"05";"Budapest légi II.";"Mauritánia";"Kilépő";2
"2025";"05";"Budapest légi II.";"Mauritius";"Belépő";41
"2025";"05";"Budapest légi II.";"Mauritius";"Kilépő";42
"2025";"05";"Budapest légi II.";"Mexikó";"Belépő";359
"2025";"05";"Budapest légi II.";"Mexikó";"Kilépő";366
"2025";"05";"Budapest légi II.";"Moldávia";"Belépő";665
"2025";"05";"Budapest légi II.";"Moldávia";"Kilépő";743
"2025";"05";"Budapest légi II.";"Monaco";"Belépő";2
"2025";"05";"Budapest légi II.";"Mongólia";"Belépő";115
"2025";"05";"Budapest légi II.";"Mongólia";"Kilépő";272
"2025";"05";"Budapest légi II.";"Montenegró (Crna-gora)";"Belépő";827
"2025";"05";"Budapest légi II.";"Montenegró (Crna-gora)";"Kilépő";788
"2025";"05";"Budapest légi II.";"Mozambik";"Belépő";1
"2025";"05";"Budapest légi II.";"Mozambik";"Kilépő";1
"2025";"05";"Budapest légi II.";"Namibia";"Belépő";17
"2025";"05";"Budapest légi II.";"Namibia";"Kilépő";19
"2025";"05";"Budapest légi II.";"Németország";"Belépő";1485
"2025";"05";"Budapest légi II.";"Németország";"Kilépő";1456
"2025";"05";"Budapest légi II.";"Nepál";"Belépő";57
"2025";"05";"Budapest légi II.";"Nepál";"Kilépő";36
"2025";"05";"Budapest légi II.";"Nicaragua";"Kilépő";3
"2025";"05";"Budapest légi II.";"Nigéria";"Belépő";137
"2025";"05";"Budapest légi II.";"Nigéria";"Kilépő";189
"2025";"05";"Budapest légi II.";"Norvégia";"Belépő";108
"2025";"05";"Budapest légi II.";"Norvégia";"Kilépő";140
"2025";"05";"Budapest légi II.";"Olaszország";"Belépő";1659
"2025";"05";"Budapest légi II.";"Olaszország";"Kilépő";1414
"2025";"05";"Budapest légi II.";"Omán";"Belépő";86
"2025";"05";"Budapest légi II.";"Omán";"Kilépő";82
"2025";"05";"Budapest légi II.";"Oroszország";"Belépő";3912
"2025";"05";"Budapest légi II.";"Oroszország";"Kilépő";3584
"2025";"05";"Budapest légi II.";"Örményország";"Belépő";484
"2025";"05";"Budapest légi II.";"Örményország";"Kilépő";526
"2025";"05";"Budapest légi II.";"Pakisztán";"Belépő";355
"2025";"05";"Budapest légi II.";"Pakisztán";"Kilépő";331
"2025";"05";"Budapest légi II.";"Palesztinai Autonóm Terület";"Belépő";80
"2025";"05";"Budapest légi II.";"Palesztinai Autonóm Terület";"Kilépő";111
"2025";"05";"Budapest légi II.";"Panama";"Belépő";14
"2025";"05";"Budapest légi II.";"Panama";"Kilépő";15
"2025";"05";"Budapest légi II.";"Paraguay";"Belépő";10
"2025";"05";"Budapest légi II.";"Paraguay";"Kilépő";16
"2025";"05";"Budapest légi II.";"Peru";"Belépő";71
"2025";"05";"Budapest légi II.";"Peru";"Kilépő";50
"2025";"05";"Budapest légi II.";"Portugália";"Belépő";805
"2025";"05";"Budapest légi II.";"Portugália";"Kilépő";723
"2025";"05";"Budapest légi II.";"Románia";"Belépő";7457
"2025";"05";"Budapest légi II.";"Románia";"Kilépő";7068
"2025";"05";"Budapest légi II.";"Ruanda";"Belépő";1
"2025";"05";"Budapest légi II.";"Ruanda";"Kilépő";4
"2025";"05";"Budapest légi II.";"Saint Lucia";"Belépő";13
"2025";"05";"Budapest légi II.";"Saint Lucia";"Kilépő";11
"2025";"05";"Budapest légi II.";"Saint Vincent";"Belépő";3
"2025";"05";"Budapest légi II.";"Saint Vincent";"Kilépő";3
"2025";"05";"Budapest légi II.";"Salvador";"Belépő";12
"2025";"05";"Budapest légi II.";"Salvador";"Kilépő";6
"2025";"05";"Budapest légi II.";"San-Marino";"Belépő";1
"2025";"05";"Budapest légi II.";"San-Marino";"Kilépő";1
"2025";"05";"Budapest légi II.";"Seychelle-szigetek";"Belépő";3
"2025";"05";"Budapest légi II.";"Seychelle-szigetek";"Kilépő";9
"2025";"05";"Budapest légi II.";"Sierra Leone";"Belépő";42
"2025";"05";"Budapest légi II.";"Sierra Leone";"Kilépő";16
"2025";"05";"Budapest légi II.";"Spanyolország";"Belépő";1228
"2025";"05";"Budapest légi II.";"Spanyolország";"Kilépő";1232
"2025";"05";"Budapest légi II.";"Sri Lanka";"Belépő";81
"2025";"05";"Budapest légi II.";"Sri Lanka";"Kilépő";45
"2025";"05";"Budapest légi II.";"St. Kitts-Nevis-Stlu.";"Belépő";44
"2025";"05";"Budapest légi II.";"St. Kitts-Nevis-Stlu.";"Kilépő";44
"2025";"05";"Budapest légi II.";"Suriname Közt.";"Belépő";1
"2025";"05";"Budapest légi II.";"Suriname Közt.";"Kilépő";1
"2025";"05";"Budapest légi II.";"Svájc";"Belépő";256
"2025";"05";"Budapest légi II.";"Svájc";"Kilépő";252
"2025";"05";"Budapest légi II.";"Svédország";"Belépő";492
"2025";"05";"Budapest légi II.";"Svédország";"Kilépő";610
"2025";"05";"Budapest légi II.";"Szaud-Arábia";"Belépő";905
"2025";"05";"Budapest légi II.";"Szaud-Arábia";"Kilépő";780
"2025";"05";"Budapest légi II.";"Szenegál";"Belépő";3
"2025";"05";"Budapest légi II.";"Szenegál";"Kilépő";4
"2025";"05";"Budapest légi II.";"Szerbia";"Belépő";1391
"2025";"05";"Budapest légi II.";"Szerbia";"Kilépő";1353
"2025";"05";"Budapest légi II.";"Szingapur";"Belépő";379
"2025";"05";"Budapest légi II.";"Szingapur";"Kilépő";457
"2025";"05";"Budapest légi II.";"Sziria";"Belépő";275
"2025";"05";"Budapest légi II.";"Sziria";"Kilépő";307
"2025";"05";"Budapest légi II.";"Szlovákia";"Belépő";6954
"2025";"05";"Budapest légi II.";"Szlovákia";"Kilépő";6755
"2025";"05";"Budapest légi II.";"Szlovénia";"Belépő";970
"2025";"05";"Budapest légi II.";"Szlovénia";"Kilépő";264
"2025";"05";"Budapest légi II.";"Szomália";"Belépő";6
"2025";"05";"Budapest légi II.";"Szomália";"Kilépő";10
"2025";"05";"Budapest légi II.";"Szudán";"Belépő";39
"2025";"05";"Budapest légi II.";"Szudán";"Kilépő";23
"2025";"05";"Budapest légi II.";"Szváziföld";"Belépő";1
"2025";"05";"Budapest légi II.";"Szváziföld";"Kilépő";1
"2025";"05";"Budapest légi II.";"Tadzsikisztán";"Belépő";30
"2025";"05";"Budapest légi II.";"Tadzsikisztán";"Kilépő";27
"2025";"05";"Budapest légi II.";"Tajvan";"Belépő";1048
"2025";"05";"Budapest légi II.";"Tajvan";"Kilépő";1287
"2025";"05";"Budapest légi II.";"Tanzánia";"Belépő";36
"2025";"05";"Budapest légi II.";"Tanzánia";"Kilépő";40
"2025";"05";"Budapest légi II.";"Thaiföld";"Belépő";373
"2025";"05";"Budapest légi II.";"Thaiföld";"Kilépő";431
"2025";"05";"Budapest légi II.";"Togo";"Belépő";1
"2025";"05";"Budapest légi II.";"Togo";"Kilépő";2
"2025";"05";"Budapest légi II.";"Törökország";"Belépő";8992
"2025";"05";"Budapest légi II.";"Törökország";"Kilépő";8512
"2025";"05";"Budapest légi II.";"Trinidad-Tobago";"Belépő";13
"2025";"05";"Budapest légi II.";"Trinidad-Tobago";"Kilépő";17
"2025";"05";"Budapest légi II.";"Tunézia";"Belépő";81
"2025";"05";"Budapest légi II.";"Tunézia";"Kilépő";82
"2025";"05";"Budapest légi II.";"Türkmenisztán";"Belépő";21
"2025";"05";"Budapest légi II.";"Türkmenisztán";"Kilépő";14
"2025";"05";"Budapest légi II.";"Uganda";"Belépő";24
"2025";"05";"Budapest légi II.";"Uganda";"Kilépő";18
"2025";"05";"Budapest légi II.";"Új-Zéland";"Belépő";620
"2025";"05";"Budapest légi II.";"Új-Zéland";"Kilépő";420
"2025";"05";"Budapest légi II.";"Ukrajna";"Belépő";6042
"2025";"05";"Budapest légi II.";"Ukrajna";"Kilépő";5876
"2025";"05";"Budapest légi II.";"Uruguay";"Belépő";19
"2025";"05";"Budapest légi II.";"Uruguay";"Kilépő";19
"2025";"05";"Budapest légi II.";"USA";"Belépő";8243
"2025";"05";"Budapest légi II.";"USA";"Kilépő";9111
"2025";"05";"Budapest légi II.";"Üzbegisztán";"Belépő";490
"2025";"05";"Budapest légi II.";"Üzbegisztán";"Kilépő";285
"2025";"05";"Budapest légi II.";"Vanuaaku Közt.";"Belépő";6
"2025";"05";"Budapest légi II.";"Vanuaaku Közt.";"Kilépő";2
"2025";"05";"Budapest légi II.";"Venezuela";"Belépő";64
"2025";"05";"Budapest légi II.";"Venezuela";"Kilépő";36
"2025";"05";"Budapest légi II.";"Vietnám";"Belépő";918
"2025";"05";"Budapest légi II.";"Vietnám";"Kilépő";969
"2025";"05";"Budapest légi II.";"Zambia";"Belépő";9
"2025";"05";"Budapest légi II.";"Zambia";"Kilépő";9
"2025";"05";"Budapest légi II.";"Zimbabwe";"Belépő";17
"2025";"05";"Budapest légi II.";"Zimbabwe";"Kilépő";25
"2025";"05";"Budapest légi II.";"Zöld-foki szigetek";"Belépő";2
"2025";"05";"Debrecen légi";"Albánia";"Belépő";7
"2025";"05";"Debrecen légi";"Algéria";"Belépő";1
"2025";"05";"Debrecen légi";"Algéria";"Kilépő";1
"2025";"05";"Debrecen légi";"Ausztrália";"Kilépő";2
"2025";"05";"Debrecen légi";"Ausztria";"Belépő";24
"2025";"05";"Debrecen légi";"Ausztria";"Kilépő";10
"2025";"05";"Debrecen légi";"Belgium";"Belépő";8
"2025";"05";"Debrecen légi";"Belgium";"Kilépő";12
"2025";"05";"Debrecen légi";"Brazilia";"Belépő";1
"2025";"05";"Debrecen légi";"Bulgária";"Belépő";4
"2025";"05";"Debrecen légi";"Bulgária";"Kilépő";2
"2025";"05";"Debrecen légi";"Ciprus";"Belépő";36
"2025";"05";"Debrecen légi";"Ciprus";"Kilépő";52
"2025";"05";"Debrecen légi";"Csehország";"Belépő";7
"2025";"05";"Debrecen légi";"Csehország";"Kilépő";7
"2025";"05";"Debrecen légi";"Dél-Afrikai Közt.";"Kilépő";1
"2025";"05";"Debrecen légi";"Egyesült Királyság";"Belépő";387
"2025";"05";"Debrecen légi";"Egyesült Királyság";"Kilépő";420
"2025";"05";"Debrecen légi";"Egyiptomi Arab Közt.";"Belépő";1
"2025";"05";"Debrecen légi";"Egyiptomi Arab Közt.";"Kilépő";2
"2025";"05";"Debrecen légi";"Fehéroroszország";"Kilépő";1
"2025";"05";"Debrecen légi";"Franciaország";"Belépő";13
"2025";"05";"Debrecen légi";"Franciaország";"Kilépő";11
"2025";"05";"Debrecen légi";"Ghana";"Belépő";1
"2025";"05";"Debrecen légi";"Ghana";"Kilépő";1
"2025";"05";"Debrecen légi";"Görögország";"Belépő";3
"2025";"05";"Debrecen légi";"Görögország";"Kilépő";2
"2025";"05";"Debrecen légi";"Hollandia";"Belépő";2
"2025";"05";"Debrecen légi";"Hollandia";"Kilépő";2
"2025";"05";"Debrecen légi";"India";"Belépő";8
"2025";"05";"Debrecen légi";"India";"Kilépő";7
"2025";"05";"Debrecen légi";"Indonézia";"Belépő";1
"2025";"05";"Debrecen légi";"Indonézia";"Kilépő";1
"2025";"05";"Debrecen légi";"Irak";"Belépő";1
"2025";"05";"Debrecen légi";"Irország";"Belépő";11
"2025";"05";"Debrecen légi";"Irország";"Kilépő";10
"2025";"05";"Debrecen légi";"Izland";"Kilépő";1
"2025";"05";"Debrecen légi";"Izrael";"Belépő";721
"2025";"05";"Debrecen légi";"Izrael";"Kilépő";905
"2025";"05";"Debrecen légi";"Japán";"Belépő";2
"2025";"05";"Debrecen légi";"Japán";"Kilépő";1
"2025";"05";"Debrecen légi";"Jordánia";"Belépő";1
"2025";"05";"Debrecen légi";"Kanada";"Belépő";3
"2025";"05";"Debrecen légi";"Kanada";"Kilépő";1
"2025";"05";"Debrecen légi";"Katar";"Kilépő";1
"2025";"05";"Debrecen légi";"Kina";"Belépő";5
"2025";"05";"Debrecen légi";"Kina";"Kilépő";2
"2025";"05";"Debrecen légi";"Koreai Közt.";"Belépő";4
"2025";"05";"Debrecen légi";"Koreai Közt.";"Kilépő";3
"2025";"05";"Debrecen légi";"Koszovo";"Belépő";1
"2025";"05";"Debrecen légi";"Koszovo";"Kilépő";1
"2025";"05";"Debrecen légi";"Laosz";"Belépő";1
"2025";"05";"Debrecen légi";"Lengyelország";"Belépő";16
"2025";"05";"Debrecen légi";"Lengyelország";"Kilépő";12
"2025";"05";"Debrecen légi";"Lettország";"Belépő";4
"2025";"05";"Debrecen légi";"Lettország";"Kilépő";5
"2025";"05";"Debrecen légi";"Litvánia";"Belépő";4
"2025";"05";"Debrecen légi";"Litvánia";"Kilépő";5
"2025";"05";"Debrecen légi";"Luxemburg";"Kilépő";1
"2025";"05";"Debrecen légi";"Magyarország";"Belépő";2694
"2025";"05";"Debrecen légi";"Magyarország";"Kilépő";2656
"2025";"05";"Debrecen légi";"Malawi";"Kilépő";1
"2025";"05";"Debrecen légi";"Malaysia";"Belépő";1
"2025";"05";"Debrecen légi";"Mexikó";"Belépő";5
"2025";"05";"Debrecen légi";"Mexikó";"Kilépő";1
"2025";"05";"Debrecen légi";"Németország";"Belépő";13
"2025";"05";"Debrecen légi";"Németország";"Kilépő";11
"2025";"05";"Debrecen légi";"Nigéria";"Belépő";5
"2025";"05";"Debrecen légi";"Nigéria";"Kilépő";5
"2025";"05";"Debrecen légi";"Olaszország";"Belépő";13
"2025";"05";"Debrecen légi";"Olaszország";"Kilépő";15
"2025";"05";"Debrecen légi";"Oroszország";"Belépő";3
"2025";"05";"Debrecen légi";"Oroszország";"Kilépő";3
"2025";"05";"Debrecen légi";"Örményország";"Kilépő";1
"2025";"05";"Debrecen légi";"Pakisztán";"Kilépő";1
"2025";"05";"Debrecen légi";"Portugália";"Belépő";5
"2025";"05";"Debrecen légi";"Portugália";"Kilépő";6
"2025";"05";"Debrecen légi";"Románia";"Belépő";1133
"2025";"05";"Debrecen légi";"Románia";"Kilépő";1159
"2025";"05";"Debrecen légi";"Saint Lucia";"Kilépő";1
"2025";"05";"Debrecen légi";"Spanyolország";"Belépő";3
"2025";"05";"Debrecen légi";"Spanyolország";"Kilépő";2
"2025";"05";"Debrecen légi";"St. Kitts-Nevis-Stlu.";"Belépő";1
"2025";"05";"Debrecen légi";"St. Kitts-Nevis-Stlu.";"Kilépő";1
"2025";"05";"Debrecen légi";"Svájc";"Belépő";3
"2025";"05";"Debrecen légi";"Svájc";"Kilépő";10
"2025";"05";"Debrecen légi";"Svédország";"Belépő";1
"2025";"05";"Debrecen légi";"Svédország";"Kilépő";1
"2025";"05";"Debrecen légi";"Szerbia";"Belépő";1
"2025";"05";"Debrecen légi";"Szerbia";"Kilépő";2
"2025";"05";"Debrecen légi";"Szlovákia";"Belépő";75
"2025";"05";"Debrecen légi";"Szlovákia";"Kilépő";118
"2025";"05";"Debrecen légi";"Szlovénia";"Belépő";1
"2025";"05";"Debrecen légi";"Tajvan";"Belépő";2
"2025";"05";"Debrecen légi";"Tajvan";"Kilépő";3
"2025";"05";"Debrecen légi";"Törökország";"Belépő";2
"2025";"05";"Debrecen légi";"Törökország";"Kilépő";1
"2025";"05";"Debrecen légi";"Új-Zéland";"Belépő";1
"2025";"05";"Debrecen légi";"Ukrajna";"Belépő";323
"2025";"05";"Debrecen légi";"Ukrajna";"Kilépő";418
"2025";"05";"Debrecen légi";"USA";"Belépő";53
"2025";"05";"Debrecen légi";"USA";"Kilépő";90
"2025";"05";"Debrecen légi";"Üzbegisztán";"Belépő";1
"2025";"05";"Debrecen légi";"Üzbegisztán";"Kilépő";1
"2025";"05";"Eperjeske vasút";"Ukrajna";"Belépő";229
"2025";"05";"Eperjeske vasút";"Ukrajna";"Kilépő";227
"2025";"05";"Hercegszántó közút";"Albánia";"Belépő";5
"2025";"05";"Hercegszántó közút";"Albánia";"Kilépő";7
"2025";"05";"Hercegszántó közút";"Ausztrália";"Belépő";21
"2025";"05";"Hercegszántó közút";"Ausztrália";"Kilépő";8
"2025";"05";"Hercegszántó közút";"Ausztria";"Belépő";520
"2025";"05";"Hercegszántó közút";"Ausztria";"Kilépő";695
"2025";"05";"Hercegszántó közút";"Belgium";"Belépő";24
"2025";"05";"Hercegszántó közút";"Belgium";"Kilépő";6
"2025";"05";"Hercegszántó közút";"Bosznia-Hercegovina";"Belépő";233
"2025";"05";"Hercegszántó közút";"Bosznia-Hercegovina";"Kilépő";163
"2025";"05";"Hercegszántó közút";"Bulgária";"Belépő";55
"2025";"05";"Hercegszántó közút";"Bulgária";"Kilépő";40
"2025";"05";"Hercegszántó közút";"Csehország";"Belépő";42
"2025";"05";"Hercegszántó közút";"Csehország";"Kilépő";59
"2025";"05";"Hercegszántó közút";"Dánia";"Belépő";7
"2025";"05";"Hercegszántó közút";"Dánia";"Kilépő";20
"2025";"05";"Hercegszántó közút";"Dél-Afrikai Közt.";"Belépő";4
"2025";"05";"Hercegszántó közút";"Egyesült Arab Emirségek";"Belépő";8
"2025";"05";"Hercegszántó közút";"Egyesült Arab Emirségek";"Kilépő";4
"2025";"05";"Hercegszántó közút";"Egyesült Királyság";"Belépő";5
"2025";"05";"Hercegszántó közút";"Egyesült Királyság";"Kilépő";6
"2025";"05";"Hercegszántó közút";"Észak-Macedónia";"Belépő";397
"2025";"05";"Hercegszántó közút";"Észak-Macedónia";"Kilépő";127
"2025";"05";"Hercegszántó közút";"Észtország";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Fehéroroszország";"Belépő";2
"2025";"05";"Hercegszántó közút";"Fehéroroszország";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Finnország";"Belépő";1
"2025";"05";"Hercegszántó közút";"Franciaország";"Belépő";50
"2025";"05";"Hercegszántó közút";"Franciaország";"Kilépő";45
"2025";"05";"Hercegszántó közút";"Fülöp-szigetek";"Belépő";1
"2025";"05";"Hercegszántó közút";"Görögország";"Belépő";6
"2025";"05";"Hercegszántó közút";"Görögország";"Kilépő";7
"2025";"05";"Hercegszántó közút";"Grenada";"Belépő";1
"2025";"05";"Hercegszántó közút";"Grúzia";"Belépő";4
"2025";"05";"Hercegszántó közút";"Hollandia";"Belépő";44
"2025";"05";"Hercegszántó közút";"Hollandia";"Kilépő";33
"2025";"05";"Hercegszántó közút";"Horvátország";"Belépő";1126
"2025";"05";"Hercegszántó közút";"Horvátország";"Kilépő";1106
"2025";"05";"Hercegszántó közút";"India";"Belépő";2
"2025";"05";"Hercegszántó közút";"Indonézia";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Irak";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Irország";"Belépő";3
"2025";"05";"Hercegszántó közút";"Irország";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Jordánia";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Kanada";"Belépő";14
"2025";"05";"Hercegszántó közút";"Kanada";"Kilépő";11
"2025";"05";"Hercegszántó közút";"Kina";"Belépő";9
"2025";"05";"Hercegszántó közút";"Kina";"Kilépő";8
"2025";"05";"Hercegszántó közút";"Koreai Közt.";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Koszovo";"Belépő";1
"2025";"05";"Hercegszántó közút";"Koszovo";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Lengyelország";"Belépő";21
"2025";"05";"Hercegszántó közút";"Lengyelország";"Kilépő";32
"2025";"05";"Hercegszántó közút";"Lettország";"Belépő";3
"2025";"05";"Hercegszántó közút";"Libanon";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Luxemburg";"Belépő";1
"2025";"05";"Hercegszántó közút";"Magyarország";"Belépő";5096
"2025";"05";"Hercegszántó közút";"Magyarország";"Kilépő";5664
"2025";"05";"Hercegszántó közút";"Marokkó";"Belépő";1
"2025";"05";"Hercegszántó közút";"Moldávia";"Belépő";1
"2025";"05";"Hercegszántó közút";"Montenegró (Crna-gora)";"Belépő";189
"2025";"05";"Hercegszántó közút";"Montenegró (Crna-gora)";"Kilépő";93
"2025";"05";"Hercegszántó közút";"Németország";"Belépő";458
"2025";"05";"Hercegszántó közút";"Németország";"Kilépő";472
"2025";"05";"Hercegszántó közút";"Norvégia";"Belépő";1
"2025";"05";"Hercegszántó közút";"Norvégia";"Kilépő";5
"2025";"05";"Hercegszántó közút";"Olaszország";"Belépő";19
"2025";"05";"Hercegszántó közút";"Olaszország";"Kilépő";24
"2025";"05";"Hercegszántó közút";"Omán";"Belépő";1
"2025";"05";"Hercegszántó közút";"Omán";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Oroszország";"Belépő";23
"2025";"05";"Hercegszántó közút";"Oroszország";"Kilépő";15
"2025";"05";"Hercegszántó közút";"Peru";"Belépő";1
"2025";"05";"Hercegszántó közút";"Portugália";"Belépő";3
"2025";"05";"Hercegszántó közút";"Portugália";"Kilépő";3
"2025";"05";"Hercegszántó közút";"Románia";"Belépő";50
"2025";"05";"Hercegszántó közút";"Románia";"Kilépő";46
"2025";"05";"Hercegszántó közút";"Spanyolország";"Belépő";4
"2025";"05";"Hercegszántó közút";"Spanyolország";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Sri Lanka";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Svájc";"Belépő";48
"2025";"05";"Hercegszántó közút";"Svájc";"Kilépő";22
"2025";"05";"Hercegszántó közút";"Svédország";"Belépő";26
"2025";"05";"Hercegszántó közút";"Svédország";"Kilépő";37
"2025";"05";"Hercegszántó közút";"Szerbia";"Belépő";8784
"2025";"05";"Hercegszántó közút";"Szerbia";"Kilépő";6893
"2025";"05";"Hercegszántó közút";"Sziria";"Belépő";2
"2025";"05";"Hercegszántó közút";"Sziria";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Szlovákia";"Belépő";420
"2025";"05";"Hercegszántó közút";"Szlovákia";"Kilépő";353
"2025";"05";"Hercegszántó közút";"Szlovénia";"Belépő";47
"2025";"05";"Hercegszántó közút";"Szlovénia";"Kilépő";61
"2025";"05";"Hercegszántó közút";"Tajvan";"Belépő";4
"2025";"05";"Hercegszántó közút";"Thaiföld";"Belépő";1
"2025";"05";"Hercegszántó közút";"Thaiföld";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Törökország";"Belépő";9
"2025";"05";"Hercegszántó közút";"Törökország";"Kilépő";14
"2025";"05";"Hercegszántó közút";"Tunézia";"Belépő";1
"2025";"05";"Hercegszántó közút";"Tunézia";"Kilépő";1
"2025";"05";"Hercegszántó közút";"Új-Zéland";"Belépő";4
"2025";"05";"Hercegszántó közút";"Ukrajna";"Belépő";14
"2025";"05";"Hercegszántó közút";"Ukrajna";"Kilépő";29
"2025";"05";"Hercegszántó közút";"USA";"Belépő";45
"2025";"05";"Hercegszántó közút";"USA";"Kilépő";10
"2025";"05";"Hercegszántó közút";"Vietnám";"Belépő";1
"2025";"05";"Kecskemét légi";"Costa-Rica";"Belépő";1
"2025";"05";"Kecskemét légi";"Csehország";"Belépő";10
"2025";"05";"Kecskemét légi";"Magyarország";"Belépő";194
"2025";"05";"Kecskemét légi";"Magyarország";"Kilépő";168
"2025";"05";"Kecskemét légi";"USA";"Belépő";11
"2025";"05";"Kecskemét légi";"USA";"Kilépő";12
"2025";"05";"Kübekháza közút";"Ausztria";"Belépő";44
"2025";"05";"Kübekháza közút";"Ausztria";"Kilépő";23
"2025";"05";"Kübekháza közút";"Belgium";"Kilépő";1
"2025";"05";"Kübekháza közút";"Bulgária";"Belépő";5
"2025";"05";"Kübekháza közút";"Bulgária";"Kilépő";3
"2025";"05";"Kübekháza közút";"Csehország";"Belépő";4
"2025";"05";"Kübekháza közút";"Csehország";"Kilépő";22
"2025";"05";"Kübekháza közút";"Finnország";"Belépő";3
"2025";"05";"Kübekháza közút";"Franciaország";"Belépő";3
"2025";"05";"Kübekháza közút";"Franciaország";"Kilépő";7
"2025";"05";"Kübekháza közút";"Görögország";"Belépő";2
